order_id,customer_id,order_date,product_category,order_amount,discount_used,is_high_value_item,platform,device_type,payment_method,shipping_carrier,tracking_number_valid,address_change_before_delivery
ORD000758,CUST00171,2024-12-08,Shoes,120.15,0,0,Tablet App,iPhone,Gift Card,USPS,1,1
ORD000759,CUST00171,2024-05-31,Grocery,99.77,0,0,Tablet App,iPhone,Buy Now Pay Later,FedEx,1,0
ORD000760,CUST00171,2024-01-21,Books,100.78,1,0,Mobile App,Android,Debit Card,FedEx,0,0
ORD000761,CUST00171,2025-02-25,Electronics,71.45,0,0,Tablet App,MacBook,PayPal,DHL,1,0
ORD000762,CUST00171,2024-02-21,Grocery,5.0,0,0,Mobile App,iPad,Buy Now Pay Later,DHL,1,0
ORD000763,CUST00172,2024-04-10,Sports,97.38,0,0,Tablet App,Android,PayPal,USPS,1,0
ORD000764,CUST00172,2025-03-25,Electronics,104.37,0,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000765,CUST00172,2025-03-11,Beauty,189.98,1,0,Web Browser,Windows PC,Debit Card,OnTrac,1,0
ORD000766,CUST00172,2025-01-08,Furniture,5.0,1,0,Tablet App,iPad,Gift Card,DHL,1,0
ORD000767,CUST00172,2024-09-19,Jewelry,151.34,0,0,Web Browser,Windows PC,PayPal,FedEx,0,0
ORD000768,CUST00172,2025-08-02,Home & Kitchen,105.04,1,0,Web Browser,Windows PC,Credit Card,DHL,1,0
ORD000769,CUST00173,2025-01-18,Clothing,91.81,1,0,Tablet App,MacBook,PayPal,UPS,1,0
ORD000770,CUST00173,2025-07-01,Home & Kitchen,255.71,0,0,Mobile App,MacBook,Credit Card,UPS,1,0
ORD000771,CUST00173,2024-08-30,Jewelry,233.4,1,0,Tablet App,iPad,PayPal,OnTrac,1,0
ORD000772,CUST00174,2024-03-25,Electronics,205.91,0,0,Web Browser,Windows PC,Gift Card,UPS,1,0
ORD000773,CUST00174,2024-05-18,Furniture,198.14,0,0,Web Browser,Android,Gift Card,FedEx,1,0
ORD000774,CUST00174,2025-05-01,Furniture,215.07,0,0,Tablet App,iPhone,Credit Card,UPS,1,0
ORD000775,CUST00174,2024-08-27,Tools,5.0,1,0,Web Browser,iPad,PayPal,DHL,1,0
ORD000776,CUST00174,2024-10-07,Books,109.27,0,0,Tablet App,iPad,Credit Card,OnTrac,1,0
ORD000777,CUST00174,2024-08-22,Shoes,196.25,0,0,Tablet App,iPhone,Gift Card,UPS,1,0
ORD000778,CUST00175,2024-03-22,Toys,95.2,0,0,Tablet App,Windows PC,PayPal,UPS,1,0
ORD000779,CUST00175,2024-01-17,Electronics,204.13,0,0,Mobile App,iPad,Buy Now Pay Later,DHL,1,0
ORD000780,CUST00176,2025-07-23,Tools,53.15,1,0,Mobile App,iPad,Gift Card,FedEx,1,0
ORD000781,CUST00176,2024-02-17,Furniture,292.22,0,0,Tablet App,Windows PC,Credit Card,FedEx,1,0
ORD000782,CUST00176,2024-08-09,Sports,52.4,1,0,Web Browser,MacBook,Debit Card,FedEx,1,0
ORD000783,CUST00177,2024-01-29,Shoes,100.26,1,0,Web Browser,MacBook,PayPal,OnTrac,1,0
ORD000784,CUST00177,2025-07-20,Shoes,278.77,0,0,Mobile App,Android,Debit Card,USPS,1,0
ORD000785,CUST00178,2024-02-24,Electronics,84.42,0,0,Web Browser,iPhone,Buy Now Pay Later,DHL,0,0
ORD000786,CUST00178,2024-04-16,Books,64.1,0,0,Mobile App,Android,Crypto,FedEx,1,0
ORD000787,CUST00178,2024-04-24,Grocery,213.37,0,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD000788,CUST00178,2024-07-14,Toys,146.47,1,0,Web Browser,MacBook,Debit Card,USPS,1,0
ORD000789,CUST00179,2024-02-05,Shoes,153.18,1,0,Web Browser,iPhone,Buy Now Pay Later,FedEx,1,0
ORD000790,CUST00179,2024-04-17,Clothing,116.03,0,0,Web Browser,Windows PC,Credit Card,FedEx,1,0
ORD000791,CUST00179,2024-09-02,Grocery,198.39,0,0,Mobile App,iPhone,Credit Card,USPS,1,0
ORD000792,CUST00179,2025-07-08,Furniture,79.93,1,0,Mobile App,MacBook,Debit Card,FedEx,1,0
ORD000793,CUST00180,2024-10-23,Electronics,178.64,0,0,Tablet App,iPhone,Debit Card,UPS,1,0
ORD000794,CUST00180,2025-05-17,Clothing,130.59,0,0,Web Browser,iPad,Gift Card,DHL,1,0
ORD000795,CUST00180,2024-01-10,Toys,5.0,1,0,Mobile App,Windows PC,PayPal,OnTrac,1,0
ORD000796,CUST00180,2024-02-13,Tools,289.64,0,0,Tablet App,Android,Buy Now Pay Later,UPS,1,0
ORD000797,CUST00180,2025-03-05,Jewelry,5.0,1,0,Tablet App,Android,Buy Now Pay Later,OnTrac,1,0
ORD000798,CUST00180,2024-08-19,Sports,132.45,1,0,Tablet App,iPad,Debit Card,USPS,1,1
ORD000799,CUST00181,2024-08-09,Furniture,68.07,1,0,Web Browser,iPhone,Credit Card,DHL,0,0
ORD000800,CUST00181,2024-04-14,Electronics,214.69,1,0,Mobile App,Android,PayPal,UPS,1,0
ORD000801,CUST00181,2024-09-22,Electronics,111.54,1,0,Tablet App,Windows PC,Credit Card,UPS,1,0
ORD000802,CUST00181,2024-02-18,Grocery,5.0,0,0,Tablet App,iPhone,Buy Now Pay Later,UPS,1,0
ORD000803,CUST00182,2024-08-14,Jewelry,121.92,0,0,Web Browser,MacBook,PayPal,OnTrac,0,0
ORD000804,CUST00183,2025-07-18,Books,224.31,0,0,Web Browser,iPhone,Buy Now Pay Later,DHL,1,0
ORD000805,CUST00183,2024-08-06,Books,184.5,0,0,Mobile App,iPhone,Buy Now Pay Later,OnTrac,1,0
ORD000806,CUST00183,2025-03-17,Books,157.27,1,0,Tablet App,iPad,Crypto,FedEx,1,1
ORD000807,CUST00183,2024-11-02,Beauty,5.0,0,0,Mobile App,MacBook,Buy Now Pay Later,USPS,1,1
ORD000808,CUST00183,2025-04-20,Clothing,235.7,1,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000809,CUST00183,2024-08-20,Shoes,280.88,1,0,Mobile App,Android,Buy Now Pay Later,OnTrac,1,0
ORD000810,CUST00184,2025-01-26,Electronics,254.59,0,0,Mobile App,iPad,Gift Card,UPS,1,0
ORD000811,CUST00184,2024-02-03,Clothing,149.39,1,0,Tablet App,Android,Gift Card,USPS,1,0
ORD000812,CUST00184,2024-05-26,Tools,109.62,1,0,Mobile App,Android,Crypto,UPS,1,0
ORD000813,CUST00184,2024-03-27,Tools,344.25,0,1,Web Browser,MacBook,Debit Card,UPS,1,0
ORD000814,CUST00184,2025-08-19,Beauty,226.32,1,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,0,0
ORD000815,CUST00184,2024-06-25,Clothing,5.0,0,0,Web Browser,iPhone,Debit Card,DHL,1,0
ORD000816,CUST00184,2024-02-26,Furniture,78.54,0,0,Mobile App,MacBook,Buy Now Pay Later,FedEx,1,0
ORD000817,CUST00184,2024-06-03,Home & Kitchen,227.17,0,0,Tablet App,Android,Debit Card,FedEx,1,0
ORD000818,CUST00184,2024-11-22,Tools,98.39,0,0,Tablet App,Android,Crypto,DHL,1,0
ORD000819,CUST00185,2024-01-10,Grocery,156.42,1,0,Mobile App,iPhone,Credit Card,OnTrac,1,0
ORD000820,CUST00185,2024-03-20,Shoes,183.82,0,0,Web Browser,iPad,Buy Now Pay Later,DHL,1,0
ORD000821,CUST00185,2025-06-26,Electronics,65.2,1,0,Tablet App,Android,PayPal,UPS,1,0
ORD000822,CUST00185,2024-02-11,Shoes,151.88,1,0,Web Browser,iPhone,Gift Card,FedEx,1,0
ORD000823,CUST00185,2025-03-17,Sports,51.43,0,0,Mobile App,Android,Debit Card,DHL,1,0
ORD000824,CUST00185,2024-03-01,Clothing,188.63,1,0,Web Browser,MacBook,Crypto,DHL,1,0
ORD000825,CUST00185,2025-01-21,Home & Kitchen,99.39,0,0,Mobile App,Android,Gift Card,UPS,1,0
ORD000826,CUST00186,2024-11-13,Clothing,184.0,1,0,Mobile App,iPhone,Debit Card,OnTrac,1,0
ORD000827,CUST00186,2025-06-30,Furniture,85.88,0,0,Tablet App,iPhone,Credit Card,DHL,1,0
ORD000828,CUST00186,2024-03-04,Grocery,47.44,0,0,Tablet App,iPhone,Credit Card,FedEx,1,0
ORD000829,CUST00186,2024-02-09,Electronics,113.5,1,0,Web Browser,MacBook,Credit Card,DHL,1,0
ORD000830,CUST00187,2025-02-18,Home & Kitchen,249.16,0,0,Mobile App,Windows PC,Gift Card,OnTrac,1,0
ORD000831,CUST00188,2024-08-23,Tools,146.98,1,0,Mobile App,iPhone,Crypto,DHL,1,0
ORD000832,CUST00188,2024-01-27,Electronics,33.28,0,0,Tablet App,Windows PC,Gift Card,USPS,1,0
ORD000833,CUST00188,2025-08-10,Beauty,84.33,0,0,Tablet App,iPhone,Debit Card,USPS,1,0
ORD000834,CUST00188,2024-08-29,Sports,165.81,1,0,Tablet App,Android,Credit Card,USPS,1,0
ORD000835,CUST00189,2024-07-05,Shoes,5.0,1,0,Mobile App,iPhone,Gift Card,OnTrac,1,0
ORD000836,CUST00189,2025-01-14,Shoes,143.99,0,0,Web Browser,iPad,Debit Card,DHL,1,0
ORD000837,CUST00189,2024-07-30,Home & Kitchen,148.23,0,0,Mobile App,iPhone,Credit Card,USPS,1,0
ORD000838,CUST00189,2024-08-31,Beauty,5.0,0,0,Mobile App,iPhone,Gift Card,OnTrac,1,0
ORD000839,CUST00189,2024-02-17,Beauty,106.44,0,0,Web Browser,MacBook,PayPal,UPS,1,0
ORD000840,CUST00189,2024-10-27,Shoes,132.72,0,0,Tablet App,iPad,Crypto,UPS,1,0
ORD000841,CUST00189,2024-04-04,Shoes,120.15,0,0,Tablet App,Windows PC,Credit Card,UPS,1,0
ORD000842,CUST00189,2024-07-16,Electronics,231.57,1,0,Tablet App,iPhone,Credit Card,DHL,1,0
ORD000843,CUST00189,2025-07-12,Furniture,79.85,0,0,Web Browser,Android,PayPal,DHL,1,0
ORD000844,CUST00190,2025-05-17,Books,187.91,1,0,Tablet App,iPad,Buy Now Pay Later,FedEx,1,0
ORD000845,CUST00190,2025-02-12,Jewelry,33.28,1,0,Web Browser,MacBook,Debit Card,UPS,1,0
ORD000846,CUST00191,2024-01-31,Home & Kitchen,65.43,0,0,Tablet App,Windows PC,Crypto,UPS,1,0
ORD000847,CUST00191,2025-04-23,Home & Kitchen,117.13,0,0,Web Browser,iPhone,PayPal,UPS,1,0
ORD000848,CUST00191,2024-04-13,Furniture,144.75,0,0,Mobile App,iPad,Credit Card,UPS,1,0
ORD000849,CUST00191,2024-03-06,Toys,5.0,1,0,Web Browser,Windows PC,Buy Now Pay Later,UPS,1,0
ORD000850,CUST00191,2025-04-27,Clothing,139.68,1,0,Tablet App,iPhone,Buy Now Pay Later,USPS,1,0
ORD000851,CUST00191,2025-08-21,Clothing,204.62,1,0,Web Browser,Windows PC,Crypto,USPS,1,0
ORD000852,CUST00192,2025-08-22,Tools,136.32,0,0,Mobile App,Android,Credit Card,FedEx,1,0
ORD000853,CUST00192,2024-08-06,Grocery,132.06,0,0,Tablet App,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD000854,CUST00193,2025-07-21,Home & Kitchen,81.37,1,0,Tablet App,iPad,Credit Card,FedEx,1,0
ORD000855,CUST00193,2024-01-12,Toys,51.83,0,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000856,CUST00193,2025-04-10,Furniture,181.52,1,0,Tablet App,MacBook,Debit Card,FedEx,1,0
ORD000857,CUST00193,2025-03-17,Beauty,64.15,0,0,Web Browser,Android,Debit Card,FedEx,1,0
ORD000858,CUST00193,2025-06-12,Tools,80.86,0,0,Web Browser,Windows PC,Gift Card,FedEx,1,0
ORD000859,CUST00193,2024-02-29,Shoes,98.5,0,0,Mobile App,iPhone,Buy Now Pay Later,OnTrac,1,0
ORD000860,CUST00193,2025-06-13,Home & Kitchen,74.66,0,0,Web Browser,iPad,Crypto,UPS,1,0
ORD000861,CUST00193,2025-05-19,Sports,138.07,0,0,Web Browser,MacBook,Gift Card,DHL,1,0
ORD000862,CUST00193,2024-04-09,Books,141.01,0,0,Web Browser,Android,Buy Now Pay Later,UPS,1,0
ORD000863,CUST00193,2024-12-17,Electronics,57.75,1,0,Web Browser,iPhone,Debit Card,DHL,1,0
ORD000864,CUST00193,2024-03-14,Books,182.13,1,0,Tablet App,Android,Crypto,OnTrac,1,0
ORD000865,CUST00194,2024-06-26,Beauty,201.46,0,0,Mobile App,Android,Buy Now Pay Later,FedEx,1,0
ORD000866,CUST00194,2024-02-18,Jewelry,5.0,0,0,Mobile App,MacBook,Credit Card,FedEx,1,0
ORD000867,CUST00194,2024-12-23,Shoes,245.45,1,0,Web Browser,MacBook,Debit Card,FedEx,1,0
ORD000868,CUST00194,2025-06-28,Electronics,200.58,0,0,Web Browser,Windows PC,Crypto,UPS,1,0
ORD000869,CUST00194,2025-06-21,Books,173.15,0,0,Mobile App,iPhone,Buy Now Pay Later,FedEx,1,0
ORD000870,CUST00194,2024-10-05,Electronics,18.71,0,0,Tablet App,Android,Gift Card,DHL,1,0
ORD000871,CUST00195,2025-06-29,Grocery,5.0,1,0,Mobile App,Windows PC,Gift Card,UPS,1,0
ORD000872,CUST00195,2024-07-15,Books,13.45,0,0,Web Browser,Android,Gift Card,FedEx,1,0
ORD000873,CUST00195,2024-02-18,Shoes,226.83,0,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD000874,CUST00196,2024-08-21,Clothing,186.49,1,0,Tablet App,MacBook,PayPal,UPS,1,0
ORD000875,CUST00196,2025-07-06,Books,59.79,1,0,Mobile App,iPhone,Crypto,USPS,1,0
ORD000876,CUST00196,2024-06-11,Toys,234.54,0,0,Tablet App,Windows PC,Crypto,DHL,1,0
ORD000877,CUST00196,2025-01-17,Toys,117.33,0,0,Web Browser,iPad,Buy Now Pay Later,DHL,1,0
ORD000878,CUST00196,2025-04-25,Jewelry,279.91,1,0,Mobile App,Android,Debit Card,UPS,1,0
ORD000879,CUST00196,2025-06-11,Sports,53.09,0,0,Mobile App,iPad,Crypto,USPS,1,0
ORD000880,CUST00197,2024-10-17,Furniture,94.98,1,0,Web Browser,iPhone,Credit Card,USPS,1,0
ORD000881,CUST00197,2024-09-23,Clothing,232.34,0,0,Tablet App,Android,Crypto,USPS,1,1
ORD000882,CUST00197,2024-02-20,Electronics,48.38,0,0,Mobile App,Windows PC,Gift Card,FedEx,1,0
ORD000883,CUST00197,2024-02-19,Electronics,186.05,1,0,Web Browser,Android,Buy Now Pay Later,DHL,1,0
ORD000884,CUST00197,2025-03-17,Furniture,71.64,0,0,Web Browser,iPhone,Credit Card,DHL,0,0
ORD000885,CUST00197,2024-11-25,Shoes,11.87,0,0,Web Browser,iPhone,Credit Card,DHL,1,0
ORD000886,CUST00198,2024-09-29,Books,130.11,0,0,Web Browser,MacBook,Credit Card,OnTrac,1,0
ORD000887,CUST00199,2025-08-22,Books,242.32,1,0,Web Browser,Windows PC,PayPal,OnTrac,1,0
ORD000888,CUST00199,2024-05-02,Books,446.0,1,1,Tablet App,Windows PC,Debit Card,UPS,1,0
ORD000889,CUST00199,2024-02-29,Books,116.12,0,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,1,0
ORD000890,CUST00199,2025-05-28,Electronics,180.54,0,0,Web Browser,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000891,CUST00199,2024-01-28,Furniture,146.62,0,0,Web Browser,MacBook,Gift Card,DHL,1,0
ORD000892,CUST00199,2024-08-04,Beauty,125.53,0,0,Mobile App,MacBook,Debit Card,FedEx,1,0
ORD000893,CUST00200,2025-03-22,Toys,68.97,1,0,Mobile App,iPhone,PayPal,OnTrac,1,0
ORD000894,CUST00200,2024-12-09,Jewelry,194.7,0,0,Mobile App,Windows PC,Gift Card,OnTrac,1,0
ORD000895,CUST00200,2024-12-06,Toys,99.37,0,0,Tablet App,MacBook,Gift Card,USPS,1,0
ORD000896,CUST00200,2025-05-09,Home & Kitchen,285.88,0,0,Mobile App,Windows PC,Credit Card,USPS,1,0
ORD000897,CUST00201,2024-11-03,Electronics,107.53,0,0,Mobile App,iPhone,Debit Card,FedEx,1,0
ORD000898,CUST00201,2024-08-19,Toys,26.74,1,0,Web Browser,Android,Gift Card,FedEx,1,0
ORD000899,CUST00202,2024-04-25,Grocery,268.26,1,0,Tablet App,iPhone,Debit Card,UPS,1,0
ORD000900,CUST00202,2024-09-05,Jewelry,211.0,1,0,Tablet App,MacBook,Credit Card,FedEx,1,0
ORD000901,CUST00202,2025-05-13,Books,279.43,1,0,Web Browser,Android,PayPal,OnTrac,1,0
ORD000902,CUST00202,2024-02-25,Toys,5.0,1,0,Mobile App,iPad,Debit Card,DHL,1,0
ORD000903,CUST00202,2024-10-01,Grocery,275.51,0,0,Web Browser,Android,PayPal,FedEx,0,0
ORD000904,CUST00202,2025-01-03,Beauty,105.9,1,0,Tablet App,iPad,Debit Card,FedEx,1,0
ORD000905,CUST00203,2024-03-09,Beauty,120.05,1,0,Web Browser,iPad,Debit Card,USPS,1,0
ORD000906,CUST00203,2025-06-14,Electronics,152.64,1,0,Mobile App,Windows PC,Crypto,USPS,1,0
ORD000907,CUST00203,2024-11-28,Sports,260.2,1,0,Web Browser,iPhone,Gift Card,UPS,1,0
ORD000908,CUST00203,2024-08-23,Grocery,29.97,0,0,Web Browser,Android,Debit Card,FedEx,1,0
ORD000909,CUST00203,2024-10-22,Jewelry,127.1,1,0,Mobile App,MacBook,Crypto,FedEx,1,0
ORD000910,CUST00203,2025-05-21,Shoes,209.35,0,0,Tablet App,MacBook,Credit Card,USPS,1,0
ORD000911,CUST00204,2024-12-17,Clothing,5.0,0,0,Tablet App,Android,Crypto,UPS,1,0
ORD000912,CUST00204,2025-07-14,Clothing,145.28,1,0,Mobile App,MacBook,Debit Card,UPS,1,0
ORD000913,CUST00204,2025-04-07,Electronics,100.11,1,0,Mobile App,MacBook,PayPal,FedEx,1,0
ORD000914,CUST00204,2025-07-01,Furniture,5.0,1,0,Tablet App,Android,Buy Now Pay Later,UPS,1,0
ORD000915,CUST00205,2024-09-02,Toys,80.24,1,0,Tablet App,iPad,Gift Card,UPS,1,0
ORD000916,CUST00205,2025-08-16,Beauty,158.52,1,0,Tablet App,iPhone,Debit Card,USPS,1,0
ORD000917,CUST00205,2024-11-19,Jewelry,85.36,0,0,Web Browser,Windows PC,Debit Card,UPS,1,0
ORD000918,CUST00205,2025-01-01,Tools,74.17,1,0,Mobile App,iPhone,Gift Card,FedEx,1,1
ORD000919,CUST00205,2025-04-01,Sports,169.39,0,0,Mobile App,iPhone,Debit Card,UPS,1,0
ORD000920,CUST00205,2024-07-01,Books,169.49,0,0,Mobile App,iPhone,Crypto,FedEx,1,0
ORD000921,CUST00205,2024-07-20,Home & Kitchen,198.89,0,0,Web Browser,Windows PC,Buy Now Pay Later,UPS,1,0
ORD000922,CUST00206,2024-11-13,Clothing,48.36,1,0,Tablet App,Windows PC,Gift Card,USPS,1,0
ORD000923,CUST00206,2024-07-08,Books,99.55,0,0,Web Browser,Android,Credit Card,FedEx,1,0
ORD000924,CUST00206,2025-02-08,Sports,85.06,1,0,Mobile App,MacBook,Debit Card,UPS,1,0
ORD000925,CUST00206,2024-06-25,Jewelry,167.61,1,0,Tablet App,MacBook,Buy Now Pay Later,OnTrac,1,0
ORD000926,CUST00206,2025-02-20,Tools,200.85,0,0,Tablet App,Windows PC,Buy Now Pay Later,UPS,1,0
ORD000927,CUST00207,2025-03-14,Tools,232.17,0,0,Tablet App,iPhone,Crypto,UPS,1,0
ORD000928,CUST00207,2025-01-09,Toys,76.46,0,0,Web Browser,Windows PC,Crypto,USPS,1,0
ORD000929,CUST00207,2024-03-21,Shoes,123.19,0,0,Tablet App,iPad,Gift Card,OnTrac,1,0
ORD000930,CUST00207,2025-01-24,Electronics,146.19,0,0,Web Browser,Android,Crypto,UPS,1,0
ORD000931,CUST00208,2024-03-01,Furniture,165.63,0,0,Web Browser,iPad,PayPal,DHL,1,0
ORD000932,CUST00209,2024-08-09,Home & Kitchen,190.6,1,0,Web Browser,iPhone,PayPal,USPS,1,0
ORD000933,CUST00209,2025-05-25,Books,144.87,1,0,Web Browser,iPhone,Gift Card,USPS,1,0
ORD000934,CUST00209,2024-05-15,Shoes,159.55,0,0,Web Browser,MacBook,Gift Card,USPS,1,0
ORD000935,CUST00209,2024-08-16,Sports,52.42,0,0,Tablet App,Android,PayPal,OnTrac,1,0
ORD000936,CUST00209,2024-05-21,Tools,105.59,1,0,Web Browser,iPad,Gift Card,UPS,1,0
ORD000937,CUST00210,2024-03-23,Toys,229.66,1,0,Web Browser,iPad,Gift Card,UPS,1,0
ORD000938,CUST00210,2025-03-24,Toys,5.0,0,0,Tablet App,iPhone,Gift Card,OnTrac,1,0
ORD000939,CUST00210,2024-07-26,Clothing,223.44,1,0,Tablet App,iPad,Gift Card,UPS,1,1
ORD000940,CUST00210,2025-04-28,Furniture,157.66,0,0,Web Browser,iPhone,Crypto,FedEx,1,0
ORD000941,CUST00210,2024-10-21,Beauty,132.5,1,0,Tablet App,Windows PC,PayPal,FedEx,1,0
ORD000942,CUST00211,2024-10-10,Beauty,21.98,1,0,Mobile App,Windows PC,Debit Card,USPS,1,0
ORD000943,CUST00211,2025-05-12,Jewelry,75.94,1,0,Tablet App,iPhone,Crypto,USPS,1,0
ORD000944,CUST00212,2024-06-12,Clothing,81.45,0,0,Web Browser,iPad,Credit Card,USPS,1,0
ORD000945,CUST00212,2024-09-13,Clothing,5.0,0,0,Web Browser,MacBook,PayPal,UPS,1,0
ORD000946,CUST00212,2025-04-22,Beauty,44.41,0,0,Web Browser,iPhone,Gift Card,OnTrac,1,0
ORD000947,CUST00212,2025-01-20,Jewelry,295.34,1,0,Tablet App,iPhone,Credit Card,USPS,1,0
ORD000948,CUST00212,2025-05-05,Jewelry,200.34,1,0,Tablet App,Windows PC,Crypto,OnTrac,1,0
ORD000949,CUST00213,2025-08-15,Furniture,172.75,0,0,Mobile App,Windows PC,PayPal,USPS,1,0
ORD000950,CUST00213,2024-08-27,Clothing,93.03,0,0,Mobile App,Windows PC,Credit Card,UPS,1,0
ORD000951,CUST00213,2024-12-07,Books,101.5,1,0,Web Browser,iPad,Gift Card,UPS,1,0
ORD000952,CUST00213,2024-08-25,Grocery,143.9,0,0,Web Browser,Windows PC,Debit Card,USPS,1,0
ORD000953,CUST00214,2024-11-15,Clothing,198.72,1,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD000954,CUST00214,2024-07-17,Home & Kitchen,147.86,0,0,Tablet App,iPad,Buy Now Pay Later,DHL,1,0
ORD000955,CUST00214,2024-07-24,Tools,227.07,0,0,Mobile App,Android,PayPal,USPS,1,0
ORD000956,CUST00214,2025-02-07,Furniture,5.0,0,0,Web Browser,Windows PC,Buy Now Pay Later,USPS,1,0
ORD000957,CUST00214,2024-11-15,Grocery,238.34,0,0,Mobile App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000958,CUST00215,2025-02-16,Electronics,5.0,0,0,Web Browser,iPhone,Credit Card,OnTrac,1,0
ORD000959,CUST00215,2024-08-23,Clothing,74.38,1,0,Web Browser,MacBook,Buy Now Pay Later,USPS,1,0
ORD000960,CUST00215,2024-11-26,Sports,15.39,0,0,Web Browser,MacBook,PayPal,OnTrac,1,0
ORD000961,CUST00215,2025-07-12,Grocery,131.54,1,0,Web Browser,iPhone,Gift Card,USPS,1,0
ORD000962,CUST00215,2024-02-06,Tools,8.52,0,0,Web Browser,Windows PC,Crypto,DHL,1,0
ORD000963,CUST00216,2024-11-14,Tools,164.71,1,0,Mobile App,iPad,Crypto,UPS,1,0
ORD000964,CUST00216,2024-01-23,Electronics,74.69,0,0,Mobile App,MacBook,Buy Now Pay Later,DHL,1,0
ORD000965,CUST00216,2024-08-02,Toys,84.63,0,0,Mobile App,Android,Buy Now Pay Later,OnTrac,0,0
ORD000966,CUST00216,2025-04-25,Tools,71.5,0,0,Mobile App,Android,Buy Now Pay Later,USPS,1,0
ORD000967,CUST00216,2024-11-29,Jewelry,135.58,0,0,Tablet App,iPad,PayPal,OnTrac,0,0
ORD000968,CUST00216,2025-07-10,Grocery,117.05,1,0,Web Browser,Windows PC,Gift Card,OnTrac,1,1
ORD000969,CUST00217,2025-01-12,Furniture,122.16,0,0,Tablet App,Windows PC,Credit Card,USPS,1,0
ORD000970,CUST00217,2025-07-21,Furniture,5.0,1,0,Tablet App,Windows PC,Credit Card,OnTrac,1,0
ORD000971,CUST00217,2024-02-28,Shoes,155.86,0,0,Web Browser,MacBook,Gift Card,DHL,1,0
ORD000972,CUST00217,2024-06-20,Books,96.65,0,0,Web Browser,Windows PC,Crypto,USPS,1,0
ORD000973,CUST00217,2024-05-09,Sports,135.49,1,0,Tablet App,iPad,Crypto,FedEx,1,0
ORD000974,CUST00217,2024-01-17,Toys,164.54,0,0,Tablet App,Windows PC,Buy Now Pay Later,DHL,1,0
ORD000975,CUST00217,2025-04-04,Furniture,128.58,0,0,Web Browser,MacBook,Buy Now Pay Later,FedEx,1,0
ORD000976,CUST00218,2024-04-25,Jewelry,217.85,1,0,Mobile App,Android,PayPal,UPS,1,0
ORD000977,CUST00218,2024-08-05,Books,152.01,1,0,Mobile App,iPad,Crypto,DHL,1,0
ORD000978,CUST00218,2024-11-12,Books,165.84,1,0,Web Browser,Windows PC,Crypto,FedEx,1,0
ORD000979,CUST00218,2024-05-04,Home & Kitchen,66.15,0,0,Mobile App,iPad,Gift Card,FedEx,1,0
ORD000980,CUST00218,2025-03-07,Home & Kitchen,31.47,1,0,Mobile App,iPhone,Gift Card,FedEx,1,0
ORD000981,CUST00219,2025-08-03,Jewelry,66.19,1,0,Mobile App,Android,Debit Card,USPS,1,0
ORD000982,CUST00219,2025-07-03,Books,127.47,1,0,Tablet App,Android,Buy Now Pay Later,USPS,1,0
ORD000983,CUST00219,2025-06-11,Toys,52.62,0,0,Mobile App,Windows PC,PayPal,OnTrac,1,0
ORD000984,CUST00219,2024-03-04,Clothing,74.05,1,0,Tablet App,iPad,Buy Now Pay Later,UPS,1,0
ORD000985,CUST00219,2024-02-11,Jewelry,249.28,1,0,Mobile App,Android,Credit Card,OnTrac,1,0
ORD000986,CUST00219,2024-06-11,Books,38.62,1,0,Tablet App,Windows PC,Gift Card,UPS,1,0
ORD000987,CUST00220,2024-02-19,Books,81.28,1,0,Mobile App,Android,Crypto,USPS,1,0
ORD000988,CUST00221,2025-08-20,Books,23.86,0,0,Mobile App,iPad,Debit Card,UPS,1,0
ORD000989,CUST00221,2025-08-01,Furniture,174.22,0,0,Mobile App,iPhone,Gift Card,USPS,1,0
ORD000990,CUST00222,2024-01-25,Books,148.25,0,0,Tablet App,iPhone,Gift Card,DHL,1,0
ORD000991,CUST00222,2025-08-14,Electronics,165.29,0,0,Web Browser,Android,PayPal,USPS,1,0
ORD000992,CUST00222,2025-06-25,Books,278.09,1,0,Tablet App,Windows PC,Debit Card,DHL,1,0
ORD000993,CUST00222,2024-06-08,Tools,223.92,0,0,Web Browser,Android,Debit Card,FedEx,0,0
ORD000994,CUST00222,2024-01-24,Furniture,171.27,0,0,Tablet App,Windows PC,PayPal,DHL,1,0
ORD000995,CUST00223,2024-09-10,Grocery,107.14,1,0,Web Browser,iPad,Crypto,FedEx,0,0
ORD000996,CUST00223,2024-06-09,Furniture,57.93,0,0,Tablet App,Android,Crypto,OnTrac,1,0
ORD000997,CUST00223,2025-03-16,Home & Kitchen,5.0,1,0,Mobile App,Android,Gift Card,UPS,1,0
ORD000998,CUST00223,2024-12-31,Beauty,247.33,0,0,Tablet App,Android,Crypto,FedEx,1,0
